ic_accountid,account_name,account_url,account_addressstreet,account_addresscity,account_addressstate,account_addresszip,account_country,account_continent,account_countrycode,account_continentcode,account_industry,account_subindustry,account_gicscode,account_size,account_linkedin,account_phone,account_revenue,account_employees,account_desc,duns_number,parent_duns,sic_code,naics_code,ultimate_parent,account_fb,account_fbfollowers,account_twitter,abm_code,global_duit,regional_duit,global_dumarketing,regional_dumarketing,country_dumarketing,global_dusales,regional_dusales,country_dusales,global_duengg,regional_duengg,country_duengg,global_dufinance,regional_dufinance,country_dufinance,global_duadmin,regional_duadmin,country_duadmin,global_duanalytics,regional_duanalytics,country_duanalytics,account_instafollowers,account_insta,account_linkedinfollowers,account_twitterfollowers,web_traffic,technographic,companytag
uai01127943607,North Atlantic Networks Llc,www.nan.com,16 Mason Ave,North Attleboro,Massachusetts,2760,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$10M-$50M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon AWS"", ""Amazon CloudFront"", ""BootstrapCDN"", ""VideoJS"", ""Avada"", ""Facebook Widget"", ""Facebook-for-Websites"", ""Ajax"", ""JavaScript"", ""Google"", ""Google Ads"", ""Google AdWords Conversion"", ""Google Analytics"", ""Google Font API"", ""Google Hosted Libraries"", ""Google Maps"", ""Google Remarketing"", ""McAfee (Unspecified Product)"", ""McAfee SaaS Email Protection"", ""Windows Live Writer"", ""Modernizr"", ""CentOS"", ""StackPath"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""Vimeo"", ""FlexSlider"", ""WooCommerce"", ""WordPress"", ""HTML"", ""Yoast"", ""Youtube""]}",null
uai01123814691,Cyber Risk Management Solutions,www.cyberriskmanagementsolutions.com,29 Elm Street,Norton,Massachusetts,2766,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,null,null
uai01125456405,Bristol South Management Inc,www.bristolsouth.net,814 Broadway / Po Box 77,Raynham,Massachusetts,2767,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Ajax"", ""GoDaddy Hosting"", ""ASP.NET"", ""Microsoft Exchange Server"", ""jQuery""]}",null
uai01125721217,Jks Technologies Llc,www.jkstechnologies.com,76 Pershing Ave,Seekonk,Massachusetts,2771,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon Web Hosting""]}",null
uai01126020541,Swansea Country Club,www.swanseacountryclub.com,299 Market St,Swansea,Massachusetts,2777,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon AWS"", ""Amazon CloudFront"", ""Google Analytics"", ""Google G Suite"", ""MailChimp Mandrill"", ""Windows Live Writer"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""WordPress""]}",null
uai01125950962,Rpc Packaging Supply,www.rpcpackaging.com,45 Independence Dr,Taunton,Massachusetts,2780,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Gravatar"", ""Microsoft Exchange Server"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""WordPress""]}",null
uai01126113574,Wilshire Manufacturing,www.wilshiremfg.com,645 Myles Stndish Blvd,Taunton,Massachusetts,2780,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Network Solutions DNS"", ""Network Solutions Hosting"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery""]}",null
uai01126928417,Whydata Inc,www.whydata.com,16 edwin st,barrington,Illinois,2806,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon AWS"", ""Amazon EC2"", ""Amazon Web Hosting"", ""Canonical Ubuntu"", ""Ajax"", ""Google Analytics"", ""Windows Live Writer"", ""Modernizr"", ""New Relic"", ""SendGrid"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""FlexSlider"", ""WooCommerce"", ""WordPress""]}",null
uai01126415595,Frontline Power Solutions Llc,www.frontlinepowersolutions.com,400 Metacom Ave Fl 6,Bristol,Rhode Island,2809,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Clicky"", ""Google"", ""Google G Suite"", ""Mobify"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery""]}",null
uai01126600691,Mclellan Page Inc,www.mclellanpageinc.com,136 Mishnock Rd,West Greenwich,Rhode Island,2817,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Comodo UserTrust"", ""Google"", ""Google Ad Manager"", ""Hostgator Hosting"", ""nginx"", ""HTML"", ""Youtube""]}",null
uai01126755472,Ri Real Estate Services,www.rirealestateservices.com,110 King St,East Greenwich,Rhode Island,2818,United States,AMER,US,NA,IT Services,Data Processing & Outsourced Services,451020,Small,NULL,#ERROR!,$0-$1M,10-99,NULL,NULL,NULL,7374,518210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Facebook Web Custom Audiences"", ""Facebook-for-Websites"", ""Ajax"", ""GoDaddy Hosting"", ""Google"", ""Google Analytics"", ""Google G Suite"", ""Google Maps"", ""Linode Hosting"", ""CentOS"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""Varnish"", ""HTML"", ""Youtube""]}",null
uai01126695939,Payden & Company,www.paydenandcompany.com,530 Main St,East Greenwich,Rhode Island,2818,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""AddThis"", ""Adobe (Unspecified Product)"", ""Adobe Typekit"", ""DigiCert"", ""Facebook-for-Websites"", ""Ajax"", ""Google"", ""Google Ad Manager"", ""Google Analytics"", ""Google Font API"", ""Google Hosted jQuery"", ""Google Hosted Libraries"", ""Hostgator Hosting"", ""Modernizr"", ""nginx"", ""J2EE"", ""Java"", ""Shutterstock"", ""Squarespace"", ""jQuery"", ""PHP"", ""WordPress"", ""HTML"", ""Yahoo User Interface"", ""Youtube""]}",null
uai01126672943,Office Recycling Solutions,www.officerecyclingsolutions.com,65 Rocky Hollow Rd,East Greenwich,Rhode Island,2818,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""ASP.NET"", ""Microsoft IIS"", ""HTML""]}",null
uai01123720130,B2Bgateway,www.b2bgateway.net,80 Palmer Circle,Hope Valley,Rhode Island,2832,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Acumatica"", ""AngularJS"", ""Eventbrite"", ""Facebook Widget"", ""Facebook-for-Websites"", ""Ajax"", ""JavaScript"", ""GoDaddy Hosting"", ""Android OS"", ""Google"", ""Google Analytics"", ""Google Plus One"", ""Google Tag Manager"", ""reCAPTCHA"", ""QuickBooks"", ""ASP.NET"", ""C#"", ""Microsoft Access"", ""Microsoft Office"", ""Microsoft SQL Server"", ""Windows Live Writer"", ""Windows XP"", ""Modernizr"", ""Linux"", ""Java"", ""jQuery"", ""PHP"", ""Twitter Cards"", ""Twitter Tweet Button"", ""Vimeo"", ""VMware (Unspecified Product)"", ""FlexSlider"", ""WooCommerce"", ""WordPress"", ""HTML"", ""Yoast"", ""Youtube"", ""Zoho""]}",null
uai01128198634,Plexhosted,www.plexhosted.com,61 clinton ave,jamestown,New York,2835,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$0-$1M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google"", ""Google Ad Manager"", ""Google Ads"", ""Google AdWords Conversion"", ""Google Analytics"", ""Google Plus One"", ""Google Remarketing"", ""Google Tag Manager"", ""Microsoft Exchange Server"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""HTML"", ""Youtube""]}",null
uai01126504944,Jailhouse,www.jailhouse.com,13 Marlborough St,Newport,Rhode Island,2840,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Canonical Ubuntu"", ""Google"", ""Google Ad Manager"", ""Google Ads"", ""Google AdWords Conversion"", ""Google Analytics"", ""Google Font API"", ""Google G Suite"", ""Google Maps"", ""Google Plus One"", ""Google Remarketing"", ""Network Solutions DNS"", ""Drupal"", ""Lightbox"", ""Rackspace Hosting"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""Varnish"", ""HTML""]}",null
uai01124208632,Delphius Llc,www.delphi-us.com,360 Thames St,Newport,Rhode Island,2840,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""GoDaddy Hosting"", ""Google Analytics"", ""Google G Suite"", ""reCAPTCHA"", ""Linode Hosting"", ""CentOS"", ""OpenSSL"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""Unix"", ""PHP"", ""HTML""]}",null
uai01127450950,Starchup,www.starchup.com,688 Thames St,Newport,Rhode Island,2840,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Adobe (Unspecified Product)"", ""Adobe Typekit"", ""Amazon AWS"", ""Amazon EC2"", ""Amazon S3"", ""Amazon Web Hosting"", ""AngularJS"", ""Canonical Ubuntu"", ""Facebook Web Custom Audiences"", ""Facebook-Domain-Insights"", ""Facebook-for-Websites"", ""Facebook-SDK"", ""Ajax"", ""GoDaddy Hosting"", ""Google"", ""Google Ad Manager"", ""Google Ads"", ""Google AdWords Conversion"", ""Google Analytics"", ""Google G Suite"", ""Google Hosted Libraries"", ""Google Kubernetes Engine"", ""Google Remarketing"", ""Google Tag Manager"", ""Intercom"", ""Kubernetes"", ""Mixpanel"", ""Modernizr"", ""nginx"", ""Optimizely"", ""SendGrid"", ""jQuery"", ""Visual Website Optimizer"", ""HTML"", ""Youtube""]}",null
uai01126503205,International Yacht Restoration School,www.iyrs.com,28 Church St,Newport,Rhode Island,2841,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google Analytics""]}",null
uai01123749580,Atc Tech Inc,www.atc-tech.net,55 John Clarke Rd,Middletown,New Jersey,2842,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""QuickBooks"", ""OpenID"", ""OpenSSL"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""Unix"", ""PHP"", ""HTML""]}",null
uai01123858522,Hexagon Metrology Inc,www.hexagonmetrology.us,250 Circuit Drive,North Kingstown,Rhode Island,2852,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Enterprise,NULL,#ERROR!,$500M-$1B,1000+,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,null,null
uai01126192631,Audiogo Limited,www.audiogo.com,42 Whitecap Drve,North Kingstown,Rhode Island,2852,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Enom"", ""Google AdSense"", ""Google Analytics"", ""ASP.NET"", ""Microsoft IIS"", ""New Relic"", ""jQuery""]}",null
uai01124144703,Bridge Technical Talent,www.bridge-talent.com,650 Ten Rod Rd Unit 1,North Kingstown,Rhode Island,2852,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""AngularJS"", ""Braintree"", ""GoDaddy Hosting"", ""Google"", ""Google Analytics"", ""Mailchimp"", ""ASP.NET"", ""Microsoft Exchange Server"", ""Microsoft IIS"", ""ReachLocal"", ""ShareThis"", ""jQuery"", ""Twitter"", ""Twitter Tweet Button"", ""WordPress"", ""HTML""]}",null
uai01130606926,Power Beacon Inc,www.powerbeacon.com,27 iroquois trl,north scituate,Rhode Island,2857,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$0-$1M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,null,null
uai01126561969,Leshinsky Finance,www.leshinskyfinance.com,461 Main Street Suite 225,Pawtucket,Rhode Island,2860,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$1M-$10M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Adobe (Unspecified Product)"", ""Adobe Typekit"", ""Amazon AWS"", ""Amazon CloudFront"", ""Facebook-for-Websites"", ""Facebook-Graph-API"", ""Google Analytics"", ""Google Font API"", ""Google G Suite"", ""Microsoft Office"", ""Modernizr"", ""J2EE"", ""Java"", ""Squarespace"", ""Twitter"", ""Yahoo User Interface""]}",null
uai01123780466,Sws,www.stonewallsolutions.com,642 Cottage St,Pawtucket,Rhode Island,2861,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$50M-$100M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""JavaScript"", ""ASP.NET"", ""Microsoft Exchange Server"", ""Lightbox"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""PHP"", ""Twitter Tweet Button"", ""WordPress"", ""HTML""]}",null
uai01123764911,Spyglass Mtg,www.spyglassmtg.com,6 Blackstone Valley Pl Ste 205,Lincoln,Nebraska,2865,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,null,null
uai01126752789,Law Offices Of Richard S Humphrey,www.richardhumphreylaw.com,3852 Main Rd,Tiverton,Rhode Island,2878,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google Analytics"", ""Google Maps"", ""reCAPTCHA"", ""Bold360"", ""Microsoft Office"", ""Microsoft PowerPoint"", ""Windows Live Writer"", ""ShareThis"", ""jQuery"", ""WordPress"", ""HTML""]}",null
uai01127767264,South County Hospital,www.southcountyhealth.org,100 Kenyon Ave,Wakefield,Rhode Island,2879,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Enterprise,NULL,#ERROR!,$1M-$10M,1000+,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""AddThis"", ""Adobe (Unspecified Product)"", ""Adobe InDesign"", ""Adobe Shockwave"", ""Allscripts (Unspecified Product)"", ""Change Healthcare (Unspecified Product)"", ""Constant Contact"", ""Crazy Egg"", ""DigiCert"", ""DynDNS"", ""Eventbrite"", ""Extreme ExtremeSwitching"", ""Extreme Networks"", ""JavaScript"", ""Google"", ""Google Analytics"", ""Greenway Medical"", ""JW Player"", ""Philips Witt"", ""McKesson"", ""McKesson ORSOS"", ""MEDITECH (Unspecified Product)"", ""ASP.NET"", ""Microsoft Access"", ""Microsoft Exchange Server"", ""Microsoft IIS"", ""Microsoft Office"", ""Microsoft Outlook"", ""Microsoft PowerPoint"", ""Windows XP"", ""Harvest Contract Management"", ""Progress Software"", ""Telerik"", ""Symantec (Unspecified Product)"", ""jQuery"", ""HTML"", ""Youtube""]}",null
uai01126305031,Computer Telephone Inc,www.computertelephone.biz,65 alhambra rd unit b,warwick,Massachusetts,2886,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google Analytics"", ""ASP.NET"", ""HTML""]}",null
uai01126138635,Abm Group Llc,www.abmgroupllc.com,21 College Hill Road - 2Nd Floor,Warwick,Rhode Island,2886,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Ajax"", ""Google Analytics"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""Unix"", ""WordPress""]}",null
uai01123475638,Datanet Llc,www.datanetri.com,221 Kilvert Street,Warwick,Rhode Island,2886,United States,AMER,US,NA,IT Services,Data Processing & Outsourced Services,451020,Small,NULL,#ERROR!,$1M-$10M,10-99,NULL,NULL,NULL,7374,518210,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Amazon AWS"", ""Amazon Route 53"", ""Amazon Web Hosting"", ""ASP.NET"", ""Microsoft IIS"", ""HTML""]}",null
uai01127751308,Major League Gaming,www.mlg.tv,275 w natick rd ste 500,warwick,RI,2886,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,null,null
uai01126175563,Antigravity Theatre Project,www.antigravitytheatreproject.org,17 Remington St,Warwick,Rhode Island,2888,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$0-$1M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""WordPress""]}",null
uai01126739909,Rbc Industries Inc,www.rbcepoxy.com,80 Cypress St,Warwick,Rhode Island,2888,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Medium,NULL,#ERROR!,$10M-$50M,100-499,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Google Analytics"", ""ASP.NET"", ""ShareThis"", ""jQuery"", ""HTML""]}",null
uai01126223179,Bio Tech Pest Controls,www.biotechpestcontrols.com,18 Granite St,Westerly,Rhode Island,2891,United States,AMER,US,NA,IT Services,It Consulting & Other Services,451020,Soho,NULL,#ERROR!,$1M-$10M,1-9,NULL,NULL,NULL,7373,541512,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,"{""technographic"": [""Ajax"", ""GoDaddy Hosting"", ""Google Analytics"", ""Mailchimp"", ""Apache (Unspecified Product)"", ""Apache HTTP Server"", ""jQuery"", ""WordPress""]}",null
